,categoria,descrpcion,id_clase,geometry,B1,B2,B3,B4,B5,B6,B7
596,,,5.0,POINT (-73.01620184485061 -39.49244112663691),0.05212,0.06036999999999998,0.09493749999999998,0.112565,0.29974375,0.32325625,0.20189875000000002
597,,,5.0,POINT (-73.0031067596291 -39.49936561767879),0.04263249999999999,0.05080000000000001,0.08234249999999999,0.10068500000000002,0.31834750000000006,0.30806249999999996,0.19146249999999998
598,,,5.0,POINT (-73.01119307802698 -39.50461707732799),0.038012500000000005,0.04637250000000001,0.0808025,0.09309499999999998,0.290545,0.2971175,0.174605
599,,,5.0,POINT (-73.01968216324158 -39.52345417152686),0.031247499999999997,0.04950749999999998,0.10008,0.15772,0.35309375000000004,0.21186750000000001,0.11752874999999999
600,,,5.0,POINT (-73.01508132691175 -39.51730423205569),0.04468124999999999,0.059242500000000003,0.094305,0.11689625000000001,0.334215,0.3025212500000001,0.17310625
601,,,4.0,POINT (-73.21281950195836 -39.442609383147925),0.06303750000000002,0.08286500000000002,0.11234499999999997,0.12455500000000003,0.24610500000000002,0.2292475,0.17911500000000002
602,,,4.0,POINT (-73.21348174355128 -39.44284465318752),0.05073124999999998,0.05753749999999999,0.08947875000000002,0.09077125,0.22883499999999998,0.1998775,0.15149125
603,,,4.0,POINT (-73.21346431614096 -39.444081999321675),0.051253750000000015,0.06765750000000001,0.09221499999999999,0.09788,0.2230875,0.20572125,0.16476
604,,,4.0,POINT (-73.2136821587702 -39.44335876179256),0.09280625,0.10471375,0.1369575,0.14156375000000002,0.27487,0.25276,0.212225
605,,,4.0,POINT (-73.21295020753591 -39.44406457191133),0.0568775,0.06956874999999998,0.09011125,0.09679375000000001,0.20246250000000002,0.17811125,0.14412125
606,,,4.0,POINT (-73.21408298920802 -39.4443085556561),0.05459499999999998,0.06701125,0.09701374999999998,0.100135,0.24097625,0.2113175,0.16271125
607,,,4.0,POINT (-73.21388257398911 -39.4438990115131),0.06769875,0.08037625000000001,0.11477875000000001,0.11784499999999998,0.25706375000000004,0.2333725,0.1944325
608,,,4.0,POINT (-73.21297634865142 -39.4419732826705),0.08743000000000001,0.109045,0.13610499999999998,0.15840749999999998,0.235215,0.28917,0.252925
609,,,4.0,POINT (-73.21231410705849 -39.44177286745159),0.099805,0.10911374999999998,0.1442175,0.14474,0.24941875000000002,0.25955249999999996,0.22755625
610,,,4.0,POINT (-73.20909874985071 -39.44354174960113),0.08861249999999998,0.10668,0.1435575,0.150295,0.2686275,0.25061500000000003,0.199685
611,,,4.0,POINT (-73.20908132244038 -39.444203991194044),0.16262875000000002,0.1932225,0.2345,0.2580125,0.29982625,0.3069625,0.265135
612,,,4.0,POINT (-73.20958671734024 -39.445075361711055),0.06955499999999998,0.0843775,0.12133749999999999,0.133245,0.25991000000000003,0.24434499999999998,0.20419500000000002
613,,,4.0,POINT (-73.20946472546787 -39.44548490585405),0.06433,0.08589000000000002,0.12614999999999998,0.1396525,0.18068250000000002,0.18772250000000001,0.1690775
614,,,4.0,POINT (-73.20991783813672 -39.44558075661092),0.052559999999999996,0.0651275,0.10098750000000001,0.115645,0.20342500000000002,0.18684250000000002,0.16014
615,,,4.0,POINT (-73.20889833463181 -39.445685321072965),0.05770249999999999,0.07491750000000003,0.096615,0.1108325,0.13484000000000002,0.12411499999999998,0.10008
616,,,4.0,POINT (-73.20879377016976 -39.442060419722196),0.09419499999999997,0.09565249999999997,0.14177,0.13778249999999997,0.24668250000000003,0.2531175,0.23546250000000002
617,,,4.0,POINT (-73.20829708897507 -39.44172058522056),0.07343250000000001,0.08776,0.12516000000000002,0.13169125,0.239725,0.25868625,0.23098
618,,,4.0,POINT (-73.20810538746133 -39.4412413314362),0.06224000000000002,0.07436749999999998,0.1078075,0.11583749999999998,0.25617,0.22693750000000001,0.17732750000000003
619,,,4.0,POINT (-73.21356016689782 -39.44215627047907),0.08267249999999998,0.09485500000000002,0.12287749999999997,0.12923,0.248965,0.23837750000000002,0.19503750000000003
620,,,4.0,POINT (-73.21325518721687 -39.44470938609392),0.09361750000000002,0.1109425,0.132035,0.145235,0.24544500000000002,0.27168000000000003,0.2219875
621,,,4.0,POINT (-73.2093950158265 -39.44635627637107),0.042192499999999994,0.058087500000000014,0.09606500000000001,0.09383750000000002,0.09744000000000003,0.09944750000000002,0.08633000000000002
622,,,4.0,POINT (-73.2124469910624 -39.43918271858982),0.09518500000000002,0.11692374999999999,0.14451999999999998,0.1683075,0.2359575,0.28525125,0.24592625
623,,,4.0,POINT (-73.21195902357287 -39.438808029267506),0.06463249999999998,0.07513750000000002,0.097385,0.10662500000000003,0.20733000000000001,0.199905,0.1578025
